Nome do Jogo,Gênero,Plataforma,Classificação de Usuários,Vendas Globais,Lançamento no Brasil,Idade Recomendada,Preço
Jogo_585,Esportes,Xbox,2.2826106911848396,8.847692710667628,Sim,15.0,45.03570857820206
Jogo_586,RPG,Switch,3.7160275558994655,4.581535177769001,Sim,,164.46571015081497
Jogo_587,Ação,Mobile,,4.015220776695939,Sim,10.0,189.40292250285677
Jogo_588,Ação,Xbox,5.122059348425864,1.4556442217208108,Sim,11.0,107.63783451127722
Jogo_589,RPG,Switch,8.798209188755365,8.657706611030262,Não,3.0,83.10422433393506
Jogo_590,Ação,Switch,3.102207394367597,9.220536802364593,Não,6.0,43.48961408497068
Jogo_591,Esportes,PC,,6.171701562033612,Sim,18.0,112.87786726676984
Jogo_592,Esportes,Switch,7.22638767266968,3.9115089623717307,Sim,17.0,130.028079186762
Jogo_593,Puzzle,PC,9.497045999470917,8.831395647989199,Sim,10.0,150.16124506208104
Jogo_594,Puzzle,Mobile,5.048659121544064,5.57195892798169,Sim,,44.2194898679493
Jogo_595,Puzzle,Switch,9.874969847387524,7.088879321664879,Não,10.0,62.84742822589561
Jogo_596,Aventura,Switch,8.643058037984861,7.8846947422696845,Sim,18.0,75.46929248221056
Jogo_597,RPG,Xbox,2.836342933312046,9.210566336223875,Não,9.0,59.85065920459485
Jogo_598,Aventura,Xbox,1.3534932919458036,3.8534082047032756,Sim,7.0,59.390883451146024
Jogo_599,Esportes,Xbox,,2.049622475570447,Não,9.0,162.07139867037722
Jogo_600,RPG,Switch,2.767926570611315,2.9422172509635445,Sim,,76.08920068776865
Jogo_601,Esportes,Xbox,,1.6553418121309376,Sim,3.0,92.22210822375457
Jogo_602,Esportes,Switch,5.3692958659507655,9.616492975934776,Sim,8.0,159.32498206144618
Jogo_603,Ação,PlayStation,3.465087071283296,0.34099792567227727,Sim,,75.56108259973757
Jogo_604,Esportes,PlayStation,6.205561319180639,6.537021253135967,Sim,18.0,120.53871105030979
Jogo_605,Aventura,Switch,9.801787585110597,5.040418970784648,Não,10.0,89.5255195961388
Jogo_606,Ação,PlayStation,3.364146681371307,7.415310290215029,Não,7.0,40.3200993038534
Jogo_607,Esportes,PC,7.355965739771733,8.647304709022592,Sim,3.0,152.11747059904025
Jogo_608,Puzzle,PlayStation,2.0607155654256797,8.924388933968618,Sim,17.0,119.23111165228045
Jogo_609,Puzzle,Switch,4.504942971241351,4.800593468045012,Não,14.0,77.84872303382808
Jogo_610,Ação,Mobile,5.026010448391064,3.7938406596432617,Não,11.0,135.73991929491385
Jogo_611,Esportes,Mobile,4.962142648882363,2.435498378275558,Sim,,102.14169964023242
Jogo_612,Ação,PC,8.1137859583013,4.731762043880145,Não,6.0,107.24964590919109
Jogo_613,Aventura,PC,5.470118507506143,9.3986373932543,Sim,14.0,122.57592353189716
Jogo_614,Esportes,Switch,7.402370575241938,7.621086059353394,Não,,119.02887769291942
Jogo_615,Esportes,PC,6.743695356722433,5.0998216528830955,Sim,13.0,76.09129744332682
Jogo_616,Ação,PlayStation,6.544472618197426,9.84481455823373,Sim,7.0,43.993705765116005
Jogo_617,Esportes,Switch,4.205630241526009,3.468589015703138,Sim,8.0,115.35350317845553
Jogo_618,RPG,Switch,1.6333743706667132,6.967996524528482,Sim,6.0,51.908427092057025
Jogo_619,Esportes,Mobile,3.6625180958994235,2.0440631421826114,Não,7.0,157.18199994573501
Jogo_620,RPG,PlayStation,7.00469655231054,8.026854641631745,Sim,11.0,101.34115612596585
Jogo_621,RPG,PlayStation,6.500635274191714,6.744359309871729,Sim,16.0,37.798662565844204
Jogo_622,Puzzle,Switch,3.4026427846332696,7.573118969006663,Não,4.0,177.45396497698349
Jogo_623,Esportes,PC,4.983503440077648,3.767822801607554,Sim,,42.69209640913292
Jogo_624,Aventura,Switch,1.5498645231502695,4.223768309514273,Sim,12.0,166.2948777179174
Jogo_625,Esportes,Xbox,3.293302520099488,1.2544050442448618,Não,16.0,193.02328268107084
Jogo_626,Aventura,PlayStation,8.892448076627353,6.627590968922613,Sim,4.0,96.01066442589098
Jogo_627,Aventura,Xbox,2.3237238086284067,9.772707209483631,Sim,4.0,137.1042522355789
Jogo_628,Puzzle,Switch,8.719395291848837,7.645822085670375,Sim,4.0,34.67578649876549
Jogo_629,Esportes,PC,7.715827114074011,6.017248055767117,Não,17.0,31.250370557606605
Jogo_630,Aventura,Switch,5.421596221516072,0.21431036809784287,Sim,,162.77742423474487
Jogo_631,Aventura,Switch,9.628943088892537,0.12383296437462882,Não,5.0,165.6004372091808
Jogo_632,Esportes,PlayStation,7.279231465001464,3.5839678132458763,Não,5.0,110.66639372639386
Jogo_633,Ação,Switch,9.541896650841746,6.009493882453185,Não,4.0,162.1649090499112
Jogo_634,RPG,PlayStation,7.842996531398644,2.330757921903555,Sim,13.0,128.70339219805692
Jogo_635,RPG,PlayStation,6.572753561182959,3.953885265276465,Sim,7.0,79.47130920502104
Jogo_636,Puzzle,Mobile,2.348040287775416,4.639115221111926,Não,17.0,130.93468092150945
Jogo_637,RPG,PC,8.688699080256523,7.63104307747841,Não,16.0,173.22928344904673
Jogo_638,Aventura,PC,2.5467974188829863,4.622256060036292,Sim,8.0,163.7660118971194
Jogo_639,Puzzle,Xbox,,7.315112334366605,Não,16.0,62.27900982778134
Jogo_640,Puzzle,Xbox,7.416369103886211,2.2323798624645175,Sim,11.0,184.22707656681405
Jogo_641,Esportes,Xbox,5.1239484129068185,9.092236335939695,Não,18.0,159.53796110918873
Jogo_642,RPG,Mobile,2.081976254233062,2.9547916202934443,Não,10.0,185.98543328040856
Jogo_643,Puzzle,PC,,7.7739759129638,Sim,10.0,170.2496993924866
Jogo_644,Ação,Xbox,3.9433271762129807,6.9282374985411925,Não,12.0,161.3180225386863
Jogo_645,Esportes,Xbox,5.2213825510368,2.2846375220037896,Não,4.0,53.897378492929164
Jogo_646,RPG,Mobile,9.957061960516118,1.453939528271865,Não,10.0,77.17845829149442
Jogo_647,Puzzle,Switch,9.3265526082034,5.690511153299436,Não,11.0,185.22830662326672
Jogo_648,RPG,Switch,7.70846030113957,6.237610412744903,Sim,17.0,136.3267917398043
Jogo_649,Esportes,Mobile,1.4669939409533594,2.19933621586849,Não,8.0,102.75747312529893
Jogo_650,Aventura,PlayStation,3.274102278364598,4.691523139617106,Não,8.0,58.802859934789225
Jogo_651,RPG,PlayStation,4.585018939171375,3.486895809098005,Não,7.0,159.9623145918563
Jogo_652,Puzzle,PlayStation,7.284453698427967,4.1471020319575675,Não,16.0,29.95479372302694
Jogo_653,Ação,Switch,5.41849496047467,0.3173538324367057,Sim,9.0,117.2445737347796
Jogo_654,Esportes,Mobile,8.389513922736093,0.8526909225170813,Sim,14.0,56.29011522543956
Jogo_655,Ação,Xbox,7.873133460427127,9.818116460401281,Não,,122.67586731728494
Jogo_656,Puzzle,PC,1.8963696560310357,9.883080732097776,Sim,11.0,123.70468835706887
Jogo_657,Aventura,Switch,,7.715674621160184,Não,8.0,137.830270789015
Jogo_658,Puzzle,Switch,4.5164081944772345,0.40279476361810174,Não,,181.34399586377538
Jogo_659,Puzzle,Xbox,2.965243163094881,8.413247165350196,Sim,11.0,60.539089080616634
Jogo_660,Aventura,Mobile,3.733878545757352,7.46164661551648,Sim,4.0,170.3127662965538
Jogo_661,Aventura,Mobile,,2.879786415266801,Sim,13.0,145.73609991646663
Jogo_662,RPG,PlayStation,,2.3489302724245658,Não,14.0,59.500843129890924
Jogo_663,RPG,Switch,2.4169309542480475,6.479630214294797,Sim,7.0,60.40931752512056
Jogo_664,Puzzle,Switch,7.118636399966862,1.4809638227025976,Sim,4.0,117.49488534157626
Jogo_665,Puzzle,PC,6.629848205977354,6.830228402289154,Não,6.0,31.33404253909156
Jogo_666,Aventura,Xbox,5.7153097211077855,4.850194879420085,Sim,3.0,108.66017247967667
Jogo_667,Ação,Mobile,2.9846656579140984,9.29149901476126,Sim,6.0,124.96189706748689
Jogo_668,Puzzle,Switch,8.471587718925136,1.1241645816416148,Sim,7.0,117.53607470349974
Jogo_669,Ação,PlayStation,1.8669273260142112,6.23104339196982,Sim,18.0,54.44638620434637
Jogo_670,Esportes,PlayStation,9.71535832863107,2.3480979075657027,Não,17.0,186.18360655234355
Jogo_671,RPG,Xbox,4.376591490724666,1.483830810990204,Não,7.0,103.87180702568952
Jogo_672,Esportes,PlayStation,8.312521738339479,7.112603505743609,Não,9.0,52.49815662963009
Jogo_673,Aventura,Mobile,7.047410600818465,3.961428501571089,Sim,7.0,169.46714195172075
Jogo_674,Esportes,PC,1.3166134531665945,1.7317565701630628,Sim,12.0,175.58583437393298
Jogo_675,Aventura,PlayStation,3.8529367005806963,9.566828431589908,Não,16.0,106.0579606648678
Jogo_676,Ação,Switch,1.2988319047045622,4.896970701770325,Sim,11.0,128.67870911267417
Jogo_677,Esportes,Switch,8.589987909546425,5.288740727205121,Sim,,39.61944646767678
Jogo_678,Ação,Xbox,6.444158270004926,8.71454398716676,Sim,16.0,59.43248794076459
Jogo_679,Aventura,PlayStation,8.787961760245217,5.08961701962435,Sim,10.0,189.7529880020422
Jogo_680,Esportes,Xbox,7.676091085253661,9.099756999781354,Não,10.0,88.50185437890568
Jogo_681,Puzzle,PC,2.138692379489991,6.9358908390319,Não,14.0,136.16618470158798
Jogo_682,Puzzle,Switch,7.742674161259807,2.3516828307280715,Sim,12.0,114.98254705204141
Jogo_683,Aventura,PC,6.135656159812631,3.9544832259927967,Não,,137.6494542016711
Jogo_684,Aventura,Switch,1.4258422022285036,7.361215914334419,Não,18.0,163.61684685052978
Jogo_685,RPG,Mobile,8.376330493152059,0.5741555583321694,Sim,15.0,193.0458416578518
Jogo_686,RPG,PC,6.546753115667279,6.373903660890164,Não,11.0,91.38175072219406
Jogo_687,Ação,Switch,1.9314264208852614,9.376927036263133,Não,14.0,64.52522053611244
Jogo_688,Esportes,PC,1.5742480005523256,5.746340034614382,Não,17.0,171.38524521571807
Jogo_689,Aventura,Switch,1.2922571574759152,4.782310835942525,Não,18.0,57.74514052925798
Jogo_690,Puzzle,PlayStation,9.806282402559951,8.798607896904096,Não,7.0,144.51935425640733
Jogo_691,Aventura,Mobile,9.534504402348297,3.574762956469057,Sim,17.0,146.5267560164033
Jogo_692,Aventura,PlayStation,9.664649617677984,1.42461613670951,Não,12.0,58.40411665026626
Jogo_693,Ação,Xbox,9.029026589932537,9.975967505654445,Não,6.0,84.46397785411345
Jogo_694,RPG,PlayStation,7.856973348284211,8.82810533619198,Não,11.0,49.53095071155214
Jogo_695,Esportes,PC,2.7694243426066305,9.854067474877562,Sim,11.0,133.4732395053981
Jogo_696,Puzzle,PlayStation,7.631443706337157,0.8047843716429842,Sim,14.0,148.88055782751726
Jogo_697,Aventura,Xbox,4.994501691669214,3.9414907372785803,Não,3.0,89.41982004574685
Jogo_698,Aventura,Switch,3.290861784018146,9.389976123948422,Sim,15.0,162.08391825224967
Jogo_699,Ação,PlayStation,7.431765920072255,0.14738298301263766,Sim,11.0,88.46014211608798
Jogo_700,Aventura,Mobile,2.1414539771081786,1.4131510139984484,Não,17.0,102.10559699168593
Jogo_701,Puzzle,Switch,2.3493475511798514,9.504576296041465,Não,3.0,109.77735498509355
Jogo_702,Aventura,PC,3.7546936255783514,9.500258780552702,Não,11.0,81.38943224437755
Jogo_703,Aventura,PlayStation,8.968480236244556,7.624951771334127,Não,6.0,168.1074297750391
Jogo_704,RPG,PlayStation,8.536888331413898,3.521411545063637,Sim,16.0,163.99772992013138
Jogo_705,RPG,PC,7.512445002757408,2.801330242343798,Não,9.0,121.45613319202099
Jogo_706,Puzzle,Xbox,5.908669844260084,8.743843154918965,Não,6.0,108.17792788737242
Jogo_707,RPG,PlayStation,9.491169016237023,8.264030756178322,Não,9.0,170.23930776557
Jogo_708,Puzzle,Switch,3.317956979995419,2.505101056101957,Não,,123.71025927386145
Jogo_709,Puzzle,PlayStation,9.001647995728408,5.451182925229051,Não,7.0,110.19978060696567
Jogo_710,Esportes,PC,,2.0335998968910354,Não,3.0,147.73431677813323
Jogo_711,Ação,Switch,5.242230554715387,4.758789337824721,Não,5.0,140.76891709191088
Jogo_712,Puzzle,PlayStation,5.5419501360122325,8.470644243684646,Não,15.0,165.40316758892712
Jogo_713,Esportes,Switch,1.0142064323412878,7.652526912664409,Sim,6.0,184.9356269279978
Jogo_714,RPG,Switch,9.73997466653628,7.988122637401596,Sim,12.0,170.03931855738577
Jogo_715,Esportes,PlayStation,4.019621546954335,8.633989497105254,Sim,16.0,76.08102969176585
Jogo_716,Ação,Xbox,,5.153675194775126,Sim,7.0,113.54659198584383
Jogo_717,Aventura,Xbox,4.461433796676973,0.15863095997841786,Sim,5.0,146.05920835391015
Jogo_718,Esportes,Mobile,2.164612837758133,1.1412845117172543,Sim,15.0,91.9309473821653
Jogo_719,RPG,Mobile,6.725942061296905,2.3552649464150837,Sim,11.0,154.7820407463366
Jogo_720,Puzzle,PlayStation,9.866201154440706,5.650981713705952,Sim,18.0,183.514213002269
Jogo_721,Aventura,Switch,9.482144362327436,3.46093600902577,Sim,,160.86516185459652
Jogo_722,RPG,Xbox,9.928042936270286,1.9358606397888283,Não,9.0,100.84715297438402
Jogo_723,RPG,Mobile,2.676520414510609,5.029135399738316,Sim,3.0,171.30099344406582
Jogo_724,Aventura,PC,,9.498832139814636,Sim,7.0,150.0652987535471
Jogo_725,Ação,Xbox,3.5627830497532567,6.272065662065309,Não,16.0,198.3518255252542
Jogo_726,Esportes,Mobile,9.351501015968333,3.167467693966455,Não,14.0,92.13374997524801
Jogo_727,Aventura,Mobile,5.863445032157843,4.443628101019888,Sim,,72.25330018418819
Jogo_728,Puzzle,Xbox,2.1163977734972823,1.857888402035672,Sim,8.0,184.73483031834945
Jogo_729,Aventura,PlayStation,6.976810269461739,7.70860690585527,Sim,17.0,113.65064854669095
Jogo_730,Esportes,PlayStation,,1.0165872506498894,Não,16.0,48.66886090120147
Jogo_731,Aventura,PlayStation,9.956855660216847,7.3897103467976235,Não,13.0,113.66036087723612
Jogo_732,RPG,Xbox,1.4952963769045349,8.865606661215688,Não,17.0,148.8885127139966
Jogo_733,Ação,PlayStation,,6.348324393351606,Sim,16.0,75.37405734386088
Jogo_734,Ação,Xbox,8.670780481407139,7.722727246318031,Sim,11.0,119.45980250539404
Jogo_735,Aventura,Switch,9.152498857503854,8.773009997195857,Sim,8.0,184.5736529716526
Jogo_736,Esportes,Mobile,9.235779400621688,1.7229105801411622,Não,14.0,116.6248032653518
Jogo_737,Esportes,Xbox,1.902429923241618,6.122765733148786,Sim,14.0,139.13957346703282
Jogo_738,Aventura,PlayStation,9.267577684926719,2.580557187772712,Sim,7.0,163.78408197218866
Jogo_739,Esportes,Switch,1.8751057215523685,5.278526515983305,Sim,11.0,156.13522665002915
Jogo_740,RPG,Switch,,1.9571084653877113,Não,10.0,31.105696228885343
Jogo_741,Puzzle,PlayStation,8.569865647736915,3.5634156961943333,Não,8.0,48.61258896245842
Jogo_742,Esportes,Xbox,9.389934072232428,6.5702078179927295,Sim,7.0,56.043553693847414
Jogo_743,Aventura,Xbox,6.13656081862966,8.733638889913797,Não,17.0,83.22954006519524
Jogo_744,Puzzle,PC,5.292355563432451,7.072233850287693,Sim,17.0,141.75564600073113
Jogo_745,Aventura,Mobile,9.352696219975389,5.029305757049201,Sim,18.0,96.97348866084485
Jogo_746,Aventura,Switch,5.494167352674323,3.824393487962712,Sim,5.0,186.6141627921327
Jogo_747,Puzzle,Mobile,1.420213803942728,2.1651167499424844,Sim,16.0,144.53654819347733
Jogo_748,Aventura,Mobile,5.488705113884804,2.6344542540744897,Não,12.0,188.49037012151405
Jogo_749,Puzzle,Xbox,2.336536480082988,0.48464015714330255,Não,4.0,135.028380700649
Jogo_750,Aventura,Mobile,4.915619169944946,5.258406805470097,Não,,74.74187221139479
Jogo_751,RPG,Mobile,,9.864388364020876,Sim,7.0,180.35973309632908
Jogo_752,Ação,Xbox,,1.3112837779290696,Sim,,76.25760563014877
Jogo_753,RPG,PC,,8.023895040170661,Sim,4.0,198.32851584783361
Jogo_754,Esportes,Mobile,8.760198568009244,9.963938360206434,Sim,13.0,67.83766845816054
Jogo_755,RPG,Mobile,4.502641700728403,6.816330737171119,Não,12.0,154.4584120113143
Jogo_756,RPG,PlayStation,,9.766698495793312,Sim,11.0,191.6205006569466
Jogo_757,Aventura,Switch,9.615898705144497,3.325420234010364,Não,11.0,94.94793813744462
Jogo_758,RPG,Switch,8.899040089198639,5.864542019105446,Sim,,157.91012121779914
Jogo_759,RPG,PlayStation,8.514404180675623,3.566245930879686,Sim,,68.42055645557802
Jogo_760,Ação,PlayStation,3.9496528458034192,8.329383742855914,Sim,3.0,189.8619980566098
Jogo_761,Aventura,Xbox,8.422158051182123,7.929492022820482,Não,7.0,95.00308494745423
Jogo_762,Puzzle,Switch,4.454999060426579,4.020869056791429,Não,4.0,32.54982681742378
Jogo_763,Esportes,PC,3.3441000451262526,7.640168500756226,Sim,6.0,172.40384918976014
Jogo_764,Puzzle,Mobile,6.065140118861069,1.0919189791742963,Sim,4.0,89.87538272327463
Jogo_765,Puzzle,Mobile,1.8438272813062844,4.737833674920963,Sim,18.0,82.164583412519
Jogo_766,Ação,Xbox,2.468967281140656,4.710573584948071,Sim,10.0,152.8553103769252
Jogo_767,Ação,PlayStation,,7.451491739469039,Sim,11.0,170.83961504321937
Jogo_768,Aventura,PlayStation,,8.816685298925753,Sim,3.0,48.50084681447443
Jogo_769,Aventura,Mobile,2.502777038900951,2.577368453247314,Não,6.0,33.831918650834574
Jogo_770,Esportes,PlayStation,,5.530093271130698,Sim,5.0,117.88381844571472
Jogo_771,Ação,PlayStation,9.952793006661306,4.041162883527802,Não,13.0,150.70018437275553
Jogo_772,Ação,Switch,1.31788664682578,8.410944999129356,Não,11.0,77.92687464143722
Jogo_773,Ação,Mobile,7.320774298810498,5.644896915484833,Não,6.0,60.5136023016047
Jogo_774,Ação,Xbox,5.270365642815236,5.146570776066977,Sim,10.0,43.67583873592304
Jogo_775,Ação,PC,,1.4879700490104475,Não,12.0,126.98683675745852
Jogo_776,RPG,Xbox,,5.8830704094235875,Sim,18.0,152.97008669871423
Jogo_777,Esportes,PlayStation,3.466057665078682,8.58319176979582,Não,17.0,105.0939470294945
Jogo_778,RPG,PlayStation,7.801015304861304,4.462462449464424,Sim,14.0,37.7840333511111
Jogo_779,Aventura,Mobile,3.3017532705306105,9.259193609710879,Não,17.0,197.98562277235396
Jogo_780,Aventura,Mobile,4.031743408548248,6.973604303250403,Sim,9.0,79.67232030684607
Jogo_781,RPG,Xbox,3.9412952783688855,7.137195898707394,Não,12.0,115.06230968718162
Jogo_782,Ação,Switch,9.51797679449029,9.895520571970934,Sim,8.0,48.44024132419291
Jogo_783,RPG,PlayStation,7.4670086838979115,5.077486842062881,Não,,93.15351000698483
Jogo_784,Esportes,PlayStation,1.163043280462073,0.9634374706792321,Não,17.0,103.40426141375897
Jogo_785,Aventura,PlayStation,1.8965974039148827,3.346232616192096,Não,10.0,102.58473181000429
Jogo_786,Ação,Mobile,5.061659207364454,2.059033292355615,Não,15.0,64.87267992444542
Jogo_787,Ação,PC,3.135626788851616,9.000929449549048,Sim,18.0,112.18665995045902
Jogo_788,RPG,Switch,,9.884319489302708,Não,11.0,150.1668922277911
Jogo_789,Puzzle,PC,5.629432963635713,9.670927686829147,Sim,9.0,67.3288214683806
Jogo_790,Aventura,Switch,8.183751491518837,5.263581392115301,Não,15.0,145.40545500015276
Jogo_791,Ação,Xbox,3.0023157562765475,9.752298678626696,Não,9.0,193.56065736556144
Jogo_792,Aventura,PC,6.143626694425082,4.150594992695367,Não,14.0,137.05814289206086
Jogo_793,Aventura,Mobile,9.102579170615337,9.192870809231302,Sim,11.0,150.3730101780527
Jogo_794,Ação,Switch,3.6535532125269565,4.059549391597861,Não,,158.3600816005817
Jogo_795,Puzzle,PC,1.1822995993333814,2.539060195399707,Não,13.0,182.97701415719317
Jogo_796,Puzzle,PC,1.525311156276206,0.18335928431550597,Sim,3.0,60.899012307579625
Jogo_797,Esportes,PlayStation,6.252194785237294,4.5903627651964465,Não,10.0,42.27196727539382
Jogo_798,Ação,Switch,1.3240180032628228,9.862224072061675,Não,10.0,187.7525833519918
Jogo_799,Ação,Switch,1.6450842732580808,2.7974968629826042,Sim,15.0,49.993302784288325
Jogo_800,Ação,PlayStation,8.795031622213276,2.865107026090536,Não,12.0,153.34852599551573
Jogo_801,Puzzle,PlayStation,9.029431563409991,3.7355120492105756,Não,14.0,40.08350027050534
Jogo_802,RPG,Mobile,3.6905430186385604,9.821475193351416,Não,15.0,181.82514738366984
Jogo_803,Esportes,Mobile,7.626914164179733,7.55913842505315,Sim,,144.05400224917935
Jogo_804,Esportes,PC,2.8598404380155897,4.917879329222467,Sim,14.0,162.61724571218272
Jogo_805,Aventura,Xbox,8.377358676157272,2.701441193742792,Não,7.0,143.11317789658094
Jogo_806,RPG,PC,9.962549524007596,2.176158505032065,Não,14.0,62.98556226292455
Jogo_807,Ação,Mobile,3.1834073675113914,8.1314183717624,Não,13.0,39.82912188033085
Jogo_808,RPG,Switch,,1.0106751619135474,Sim,18.0,68.83580371309012
Jogo_809,Ação,Switch,1.1051343613074116,1.0177008443060604,Sim,9.0,46.89304757282403
Jogo_810,RPG,Mobile,8.060449509903506,3.221403053027136,Não,14.0,98.37437829829565
Jogo_811,Puzzle,Mobile,1.1695487827165607,5.408337974862496,Sim,5.0,111.23924804116851
Jogo_812,Esportes,PlayStation,2.1996129342153887,6.785405101246519,Não,14.0,36.12031926538341
Jogo_813,Puzzle,PC,7.534609674313967,7.10170519080537,Não,17.0,63.88138052785527
Jogo_814,Puzzle,PC,7.676066191062024,6.30133696059096,Sim,8.0,146.57307224664174
Jogo_815,Puzzle,PC,1.6175849655249674,7.346314348634042,Sim,15.0,106.2126420640218
Jogo_816,Aventura,PC,,2.1242830842652314,Não,4.0,173.4974239989205
Jogo_817,Puzzle,Xbox,8.516530036284674,5.382244580944692,Não,15.0,84.58052571670332
Jogo_818,Puzzle,Switch,9.974359161191806,9.960793908505908,Não,11.0,149.47243836122058
Jogo_819,Esportes,Switch,9.318840390301064,3.216516281519046,Não,14.0,177.6966070199485
Jogo_820,Ação,Mobile,1.5234638276812889,6.094939603978253,Sim,5.0,48.005260188932276
Jogo_821,Ação,Switch,6.214367365292195,7.107889444828279,Sim,5.0,126.74151594182825
Jogo_822,Ação,Xbox,2.0985872320249905,8.70456606210252,Sim,3.0,138.89801322539725
Jogo_823,RPG,Xbox,4.301056915877897,8.208223290112468,Sim,11.0,186.7997328452749
Jogo_824,Esportes,Xbox,2.6064610509704993,6.000642893001028,Sim,13.0,137.89353541313235
Jogo_825,RPG,Xbox,2.1783733510571865,0.7952112825077,Não,,138.15295333705035
Jogo_826,Ação,Switch,2.003980778152377,6.358040965998379,Sim,8.0,47.496585799986036
Jogo_827,Esportes,Switch,9.169050555950468,4.206840758500091,Sim,4.0,147.50864089328067
Jogo_828,RPG,PlayStation,1.3460991585563153,7.712983621787698,Não,7.0,120.30202097123396
Jogo_829,Ação,Switch,9.470951122544975,7.021830274398785,Não,,73.27715944174699
Jogo_830,Ação,Xbox,1.7457785931819387,0.20064392598899233,Sim,18.0,171.13948103883243
Jogo_831,Ação,Mobile,6.236754825179689,9.297626890665919,Sim,9.0,70.34544635583967
Jogo_832,RPG,PlayStation,8.769809294230065,7.252766528023048,Sim,17.0,94.75597306055278
Jogo_833,Aventura,PlayStation,2.3954164919468193,3.4576024439682147,Sim,8.0,67.79990753784426
Jogo_834,Puzzle,PlayStation,2.8263336716019736,2.185194850440736,Não,6.0,154.72673987693787
Jogo_835,Ação,Switch,1.5543011281592922,3.69192285349151,Sim,15.0,72.0281883446001
Jogo_836,Aventura,PlayStation,9.799127518494382,5.6931021033022295,Sim,12.0,73.77400521185993
Jogo_837,RPG,PlayStation,9.283910799573475,3.5939050615458754,Não,7.0,172.69999774376734
Jogo_838,Aventura,PlayStation,9.769861723190822,9.554116794750522,Sim,13.0,37.97278708887054
Jogo_839,Ação,PlayStation,,1.5579699275061953,Sim,,52.310933136232606
Jogo_840,RPG,PlayStation,8.024716246267062,2.991164301905125,Não,7.0,132.1018801339729
Jogo_841,RPG,Switch,9.015246648352967,2.3307330853757287,Sim,5.0,150.52557088979069
Jogo_842,Puzzle,Xbox,8.140913085726604,3.1744743679143865,Sim,14.0,74.10344590655542
Jogo_843,Puzzle,PlayStation,6.688262560173235,4.829573634548997,Não,9.0,110.9257463431858
Jogo_844,Esportes,PlayStation,2.4137219879625436,7.691130911351868,Sim,9.0,63.24399396244494
Jogo_845,Aventura,Switch,3.6597119613250975,8.12004414620754,Sim,16.0,157.7910399775088
Jogo_846,Esportes,Switch,9.435560662015222,2.058422868840351,Sim,7.0,191.72087082703337
Jogo_847,Esportes,Switch,4.649105599485329,7.017147401529878,Sim,16.0,180.3496927930236
Jogo_848,Ação,PlayStation,4.374313167662185,2.088864308321695,Não,12.0,46.99935259320989
Jogo_849,Ação,PlayStation,3.4138338250932883,8.574177107511074,Sim,17.0,137.12355081535324
Jogo_850,Esportes,Xbox,1.1078594979054692,4.663428264043633,Sim,10.0,102.92107464353677
Jogo_851,Puzzle,PC,1.092517699871417,0.5883824002094717,Sim,7.0,58.7272153217329
Jogo_852,RPG,PC,6.961476847852101,0.3564336833039038,Não,5.0,154.35863724076705
Jogo_853,Aventura,PC,5.352396287668255,9.899891917114644,Não,,173.81175874704158
Jogo_854,RPG,PC,9.290850410418232,6.680682786009379,Sim,8.0,73.16954093187856
Jogo_855,RPG,Mobile,1.293157063270015,4.500395154733225,Sim,9.0,83.54430161248715
Jogo_856,Ação,Switch,,4.099640114724075,Não,7.0,60.042539035913485
Jogo_857,Esportes,PlayStation,8.839424255450982,7.028470810904756,Não,10.0,111.20579907426102
Jogo_858,Esportes,PC,,5.71648921169406,Não,5.0,135.16826307859404
Jogo_859,Ação,PlayStation,,2.2631104985201236,Sim,14.0,194.2479661985108
Jogo_860,RPG,Switch,7.810105228567646,8.475776646498577,Sim,,157.59666347539599
Jogo_861,Esportes,PC,9.086310136006281,3.028789476361324,Não,11.0,92.65766041013413
Jogo_862,RPG,PlayStation,,1.07991753280451,Sim,6.0,143.8713306349567
Jogo_863,Esportes,Xbox,9.892850301773594,6.8468169678608515,Sim,17.0,194.06694209243233
Jogo_864,Aventura,PC,7.799846365661501,7.5473907637042705,Não,7.0,56.63920264636769
Jogo_865,Aventura,Xbox,7.4725639687784,8.88009265527153,Não,12.0,93.80421184636168
Jogo_866,Esportes,Mobile,1.5752761781785325,4.76160418200879,Sim,18.0,110.88306381016258
Jogo_867,Aventura,PlayStation,2.8244632408070047,7.52019440919817,Sim,9.0,80.52053354048593
Jogo_868,Esportes,Xbox,3.432382518949298,4.045057124254437,Sim,3.0,129.50289214896787
Jogo_869,RPG,Mobile,6.873418674612052,9.355251775106538,Sim,17.0,174.073305210269
Jogo_870,Ação,Mobile,,0.7647025194369509,Sim,,30.08861025346045
Jogo_871,RPG,Mobile,2.8775582555585277,1.0420669654300312,Não,17.0,170.4421274778977
Jogo_872,Aventura,Switch,4.571033352186168,2.2540535178588046,Sim,,174.3349727066468
Jogo_873,RPG,Xbox,1.7004644405868579,7.622567103125651,Não,15.0,165.30143491430746
Jogo_874,Ação,Switch,4.02692029776882,4.535518775219054,Sim,17.0,56.02513488639554
Jogo_875,Ação,Switch,1.3849800681089195,5.322783278258764,Sim,7.0,46.403564615567134
Jogo_876,Ação,PC,9.275964836004174,4.18580547917921,Não,17.0,57.26338367313626
Jogo_877,Esportes,Mobile,6.772304467787036,5.479195710572411,Não,5.0,189.2803152484341
Jogo_878,Ação,Switch,8.732748949625488,1.171483309970702,Sim,10.0,140.40493102022748
